id,raw_text,gender,birth_year,age,zodiac,mbti,height_cm,weight_kg,bmi,hometown,current_location,education,occupation,annual_income,hobbies,personality,has_house,has_car,marital_status,partner_preferences,self_introduction
men_600_546,"编号546

![WechatIMG2769](https://github.com/user-attachments/assets/ecb09ab4-1ee7-4aba-b1b5-0c4c8b22718a)


```
96 上海人  179cm 66kg  四大咨询
摩羯，中日韩英四语
京都高中本科 英国G5+韩国sky 文理双硕
esfp-isfp摇摆，性格做事有点佛系，
但又随心所欲。愿意倾听别人的故事。
热衷世界美食（也会自己做），骑马，国内养猫，
喜欢旅行探险，玩单机

简单希望对方：95后00后均可，能适当收拾自己，
生活上不要有压迫感，年纪经历地区有相仿部分就再好不过了

```

- （",male,1996,29,摩羯,ESFP-ISFP摇摆,179,66,20.6,上海,,京都高中本科，英国G5+韩国SKY文理双硕,四大咨询,,"喜欢旅行探险, 国内养猫, 热衷世界美食（也会自己做）, 玩单机, 骑马",性格做事有点佛系，但又随心所欲，愿意倾听别人的故事,,,,95后00后均可，能适当收拾自己，生活上不要有压迫感，年纪经历地区有相仿部分就再好不过了,
men_600_544,"编号544
  
```
个人基本情况
出生年月：1996年 
星座：    金牛座
身高：    174cm
体重：    72kg
籍贯：  湖南湘潭
民族：汉族
学校：本：双非一本 ，硕：谢菲尔德大学     
行业/*单位：美国上市互联网企业
年收入:1500+
在就资格：五月拿到高度人才
家庭情况：父母-独生子
兴趣爱好：健身，看书，旅游，羽毛球、爬山

希望的另一半：
95后，长期在东京
有想法，对自己人生有规划，
有上进心，有爱心，温柔
身高不低于160，偏瘦白，喜欢运动，一定不能冷暴力

```

- （",male,1996,29,金牛座,,174,72,23.8,湖南湘潭,,本：双非一本，硕：谢菲尔德大学,美国上市互联网企业,1500+,"健身, 旅游, 爬山, 看书, 羽毛球",,,,,95后，长期在东京，有想法，对自己人生有规划，有上进心，有爱心，温柔，身高不低于160，偏瘦白，喜欢运动，一定不能冷暴力,
men_600_543,"编号543
  
![WechatIMG2792](https://github.com/user-attachments/assets/4206b162-60ef-4b25-ab16-e817181ea2f0)

```
姓名：小雨            
性别：男            
年龄：1992             
家乡：大连中山区
身高：身高174cm
体重：70kg
学历：硕士      
职业：上市日企IT社员（已拿永驻、无秃顶 ：） ）
工作内容：云服务、后端开发、研究所（基本在宅勤务）
年收：600w+
爱好：户外（中级网球、骑行、徒步）、室内（木吉他、钢琴）、长年健身、风景旅游

期望对方
年龄：90年以内
有稳定工作、性格温柔、热爱生活、期待在日本长期生活、身高155cm以上、体重BMI非肥胖
```

- （",male,1992,33,,,174,70,23.1,大连中山区,,硕士,上市日企IT社员,600w+,"室内（木吉他, 徒步）, 户外（中级网球, 钢琴）, 长年健身, 风景旅游, 骑行",,,,,年龄：90年以内，有稳定工作、性格温柔、热爱生活、期待在日本长期生活、身高155cm以上、体重BMI非肥胖,
men_600_541,"编号541
```
Alex 1988年 巨蟹 身高181，体重68，有点偏瘦，
离异有小孩归对方，现在在大阪建筑方面工作，
东京短大毕业 母亲在日本，分隔两地，
性格温和，顾家型很粘人，
N1现在备考catti三笔，
爱好散步，历史，音乐，运动等
希望对方，情绪稳定，有素质，没有家庭暴力
```

- （",male,1988,37,巨蟹,,181,68,20.8,,大阪,东京短大毕业,建筑方面工作,,"历史, 散步, 运动, 音乐",性格温和，顾家型很粘人,,,离异有小孩归对方,希望对方情绪稳定，有素质，没有家庭暴力,
men_600_539,"编号539
```
出生月：96年5月
mbti：ENFJ-T
职业：某メーカー的芯片工程师
居住地：茨城県ひたちなか市
年收：550+
婚姻状况：未婚
籍贯：陕西
身高：180
体重：84
学历：国内本日本硕
家庭：父母在国内，双体制内
```

- （",male,1996,29,,ENFJ-T,180,84,25.9,陕西,茨城県ひたちなか市,国内本日本硕,芯片工程师,550+,,,,,未婚,,
men_600_536,"编号536

![WechatIMG2706](https://github.com/user-attachments/assets/c7f24d93-e066-4832-8390-72790ca90ea8)

```
出生月：95年3月
mbti：intp-a
职业：大手银行se
居住地：神奈川 川崎市
年收：600+
婚姻状况：没结婚 没有私生子
籍贯：四川
身高：168
体重：60
学历：国内本日本硕
家庭：父母在日本，不和他们住一起。自己有小公司，不需要我养老。

比较喜欢有深度的聊天，也可以接受一个下午什么都不做只晒太阳。
兴趣是了解新的东西，本科是建筑设计，硕士是学过建筑物理（没毕业）和经济学，现在做IT。

希望对方喜欢探讨一些有意思的东西
然后如果做IT也不错，可以一起交流
```

- （",male,1995,30,,INTP-A,168,60,21.3,四川,神奈川 川崎市,国内本日本硕,大手银行se,600+,"IT, 了解新的东西, 建筑物理, 建筑设计, 有深度的聊天, 经济学",,,,没结婚 没有私生子,希望对方喜欢探讨一些有意思的东西，然后如果做IT也不错，可以一起交流,比较喜欢有深度的聊天，也可以接受一个下午什么都不做只晒太阳。兴趣是了解新的东西，本科是建筑设计，硕士是学过建筑物理（没毕业）和经济学，现在做IT。家庭：父母在日本，不和他们住一起。自己有小公司，不需要我养老。
men_600_535,"编号535

```
东京 找女朋友
84年出生 沈阳人
身高175 离异
自己开公司 做旅游行业
没有不良嗜好 情绪稳定 会煮饭
希望找一个东京都内160以上的温柔贤惠的女生，能够共同发展的最好
```

- （",male,1984,41,,,175,,,沈阳,东京,,自己开公司 做旅游行业,,,情绪稳定 会煮饭 没有不良嗜好,,,离异,东京都内160以上的温柔贤惠的女生，能够共同发展的最好,
men_600_534,"编号534

```
家乡：辽宁大连
工作地：东京
生年：1995 水瓶座 未婚
职业：码农
学历：本科
身高：174
体重：62KG
年收：510
兴趣爱好：
  动漫，游戏，旅游，溜达。

自我介绍：
  基本每天在宅工作，能兼顾家庭和工作，不抽烟不喝酒无纹身不乱跑。
  一个人的话平时宅属性偏多，有另一半会想一起做些户外活动。
  社交圈比较窄，下班周末一般看看动漫或玩玩游戏，不沉迷，对cos周边等没什么兴趣。
  会做一些简单的饭菜，什么都能吃无忌口

性格：
  性格偏稳，不内向，有分享欲，会报备，能接话题，拒绝冷战。
  相处时会多会考虑对方感受，不限制另一半社交爱好
  会听取另一半想法，并且努力改正不足之处

理想型：
  希望妳与我年龄相仿，情绪稳定，三观正常，外表双方合眼缘。
  有矛盾能及时沟通，有一定分享欲，拒绝冷暴力。
  有自己的工作，有对事物的独立的见解和底线，不丁克。
  社交圈子不复杂，有一颗走入婚姻殿堂的心。
```


- （",male,1995,30,水瓶座,,174,62,20.5,辽宁大连,东京,本科,码农,510,"动漫, 旅游, 游戏, 溜达",性格偏稳，不内向，有分享欲，会报备，能接话题，拒绝冷战。相处时会多会考虑对方感受，不限制另一半社交爱好。会听取另一半想法，并且努力改正不足之处,,,未婚,希望与我年龄相仿，情绪稳定，三观正常，外表双方合眼缘。有矛盾能及时沟通，有一定分享欲，拒绝冷暴力。有自己的工作，有对事物的独立的见解和底线，不丁克。社交圈子不复杂，有一颗走入婚姻殿堂的心,基本每天在宅工作，能兼顾家庭和工作，不抽烟不喝酒无纹身不乱跑。一个人的话平时宅属性偏多，有另一半会想一起做些户外活动。社交圈比较窄，下班周末一般看看动漫或玩玩游戏，不沉迷，对cos周边等没什么兴趣。会做一些简单的饭菜，什么都能吃无忌口
men_600_532,"编号532

```
97年 巨蟹座 
171cm 
80kg（努力减肥中，已成功减重20斤，争取再减20斤）
ESFP（測两回都是这个，但我感觉不是很准）
家乡：辽宁
工作地：东京
学历：UMN
工作：IT（个人事业主）
年收：500~600
未来的计划：目前打算以后回国
性格：内向外向各一半吧，应该是比较随和，包容性较强，和大多数人都能成为朋友，朋友也说过我比较成熟稳重
兴趣：二次元相关（主要是看番，漫画，小说），游戏（玩的不多，目前只剩下手游的崩铁和zzz了，等待秋季发售的pokemon中），
     各种运动（因为减肥尝试过很多，爬山，徒步，轮滑，篮球，滑雪等等，可以说是会的比较多但都没有很精）
     比较愿意尝试新鲜事物，不吸烟，酒的话能喝，但不太爱喝，感情经历较少
 
期待的另一半
20-30，正常人，无不良嗜好（我与赌毒不共戴天）

过日子是两个人一起过的，简介里能表现出来的东西不多，
我们可以微信或者线下慢慢聊，看看眼缘，能成当然大家都幸福，
不行做个朋友也没损失，轻松的来吧
PS：希望这里的大家都能找到心仪的TA
```


- （",male,1997,28,巨蟹座,ESFP,171,80,27.4,辽宁,东京,UMN,IT（个人事业主）,500~600,"二次元相关（主要是看番, 可以说是会的比较多但都没有很精）, 各种运动（因为减肥尝试过很多, 小说）, 徒步, 比较愿意尝试新鲜事物, 游戏（玩的不多, 滑雪等等, 漫画, 爬山, 目前只剩下手游的崩铁和zzz了, 等待秋季发售的pokemon中）, 篮球, 轮滑",内向外向各一半吧，应该是比较随和，包容性较强，和大多数人都能成为朋友，朋友也说过我比较成熟稳重,,,,20-30，正常人，无不良嗜好（我与赌毒不共戴天）,未来的计划：目前打算以后回国，不吸烟，酒的话能喝，但不太爱喝，感情经历较少，过日子是两个人一起过的，简介里能表现出来的东西不多，我们可以微信或者线下慢慢聊，看看眼缘，能成当然大家都幸福，不行做个朋友也没损失，轻松的来吧
men_600_530,"编号530

![WechatIMG2656](https://github.com/user-attachments/assets/8c891457-45fb-4378-960f-60d09f3024c6)

```
◆自我介绍
◇年龄: 97
◇籍贯: 辽宁
◇現住所: 神奈川
◇身高: 178
◇体重: 73
◇职业: IT会社社员
◇婚歴: 未婚
◇其他: 情绪稳定，爱干净，社交圈子小，平时生活比较简单，喜欢安静，有一只小猫。

◆择偶条件
◇年龄: 96～（非必要条件）
◇身高体重正常即可
◇其他: 有稳定工作，有长居日本打算。遇到问题能及时有效沟通，性格正常。有结婚生子计划。

```

- （",male,1997,28,,,178,73,23.0,辽宁,神奈川,,IT会社社员,,有一只小猫,情绪稳定，爱干净，社交圈子小，平时生活比较简单，喜欢安静,,,未婚,年龄: 96～（非必要条件），身高体重正常即可，有稳定工作，有长居日本打算。遇到问题能及时有效沟通，性格正常。有结婚生子计划,情绪稳定，爱干净，社交圈子小，平时生活比较简单，喜欢安静，有一只小猫
men_600_529,"编号529

```
.性别：男
.出生年份：19930919
.籍贯：吉林
.身高体重：178/138
.学历：本科
.居住地：品川
.工作：IT
.兴趣爱好（方便找共同点)：看海，偶尔远足爬山，逛街吃饭
.择偶标准
希望对方是93以后的，性格外向，最好也喜欢户外活动或者出去逛一逛
```

- （",male,1993,32,,,178,69,21.8,吉林,品川,本科,IT,,"偶尔远足爬山, 看海, 逛街吃饭",,,,,希望对方是93以后的，性格外向，最好也喜欢户外活动或者出去逛一逛,
men_600_527,"编号527
  
![WechatIMG2640](https://github.com/user-attachments/assets/d63d09aa-217f-4c6a-93b6-ec59ac0065df)

```
94/苏州/水瓶
184cm/62kg
已归化日籍，将来无回国打算
上場会社web designer，年收550左右

爱好&日常：
ゲーム、vtuber、温泉♨️
最近几年开始小额股票投资，cover株式会社上市后成为第一批股东。
将来理想是去伊豆居住
```



- （",male,1994,31,水瓶,,184,62,18.3,,苏州,,web designer,年收550左右,"vtuber, ゲーム, 温泉, 股票投资",,,,,,已归化日籍，将来无回国打算，最近几年开始小额股票投资，cover株式会社上市后成为第一批股东，将来理想是去伊豆居住
men_600_523,"编号523
  
![WechatIMG2618](https://github.com/user-attachments/assets/bbff6b28-9f6b-41f0-b2d9-ee6236394c29)

```
寻找共度余生的你  (82年真诚男士征婚)

**关于我：82年出生，吉林/烟台/大连/苏州，国内生活过的城市，未来打算在日本长久生活，
目前在一家贸易公司工作，底薪300万+，绩效另算，经济基础稳固，已购房，生活品质有保障。
* 经历过一段婚姻，无孩，更加懂得珍惜和经营感情，渴望找到一个心灵契合的伴侣，携手共度余生。
* 性格温和，成熟稳重，待人真诚，踏实可靠，热爱生活，喜欢尝试新鲜事物。
* 热爱美食，擅长料理，闲暇时光喜欢研究菜谱，为心爱的人下厨是我表达爱意的方式。

**希望你：年龄相仿，性格开朗，善良孝顺，有稳定的工作和收入。
* 热爱生活，有共同的兴趣爱好，愿意一起分享生活中的喜怒哀乐。
* 对待感情认真专一，愿意携手共建温馨幸福的家庭。

**如果你觉得我们合适，请联系我，期待与你相遇！

* 以上信息真实有效，非诚勿扰。
* 期待与你一起品尝生活的酸甜苦辣，共同创造美好的未来！
```

- （",male,1982,43,,,,,,,日本,,贸易公司工作,底薪300万+，绩效另算,"喜欢研究菜谱, 擅长料理, 热爱美食",性格温和，成熟稳重，待人真诚，踏实可靠，热爱生活，喜欢尝试新鲜事物,True,,离异无孩,年龄相仿，性格开朗，善良孝顺，有稳定的工作和收入，热爱生活，有共同的兴趣爱好，愿意一起分享生活中的喜怒哀乐，对待感情认真专一，愿意携手共建温馨幸福的家庭,经历过一段婚姻，无孩，更加懂得珍惜和经营感情，渴望找到一个心灵契合的伴侣，携手共度余生
